,chat25_Sain,chat21_Sain,chat24_Sain,chat22_Sain,chat23_Sain,chat11_Chronique,chat12_Chronique,chat10_Chronique,chat15_Chronique,chat17_Chronique,chat14_Chronique,chat18_Chronique,chat19_Chronique,chat5_Chronique,chat8_Chronique,chat32_Legere,chat30_Legere,chat29_Legere,chat31_Legere,chat28_Legere
ENSFCAG00000025009,3.33114142466627,3.33807107495184,5.79227943084611,1.6715368315582,3.42782896770333,-4.54591674336763,-2.73520389351749,-4.54591674336763,2.30801405499172,1.94934967201226,1.21051214459942,2.31639606311418,2.34942678527786,1.17356103706124,3.23842703917288,-0.0258431264922926,-4.54591674336763,-4.54591674336763,1.24283018592335,-4.54591674336763
ENSFCAG00000015725,-0.0595237226061624,2.25284915707111,1.90257662046166,0.199856794108912,2.00689332516015,-3.28784071043599,-4.54591674336763,0.258484035208311,-2.74147883013384,4.95516021827264,-4.54591674336763,4.74102369238277,4.47166979602071,-0.0730091506108076,3.21089735177088,-2.26123950621352,-3.07828528362698,-4.54591674336763,-4.54591674336763,-3.24897713830507
ENSFCAG00000011845,3.56105359389584,1.87821974237427,5.77359053437433,2.5938967971505,6.083503074046,-4.54591674336763,-3.12794063009759,-3.75666180251424,-1.69145701320003,0.718901525302007,-2.67687991767183,1.72550010052784,2.50370538589377,-0.161793886367163,2.31558702918842,-1.04424803023777,0.848183574530269,-4.54591674336763,-3.8527355071373,-3.24897713830507
ENSFCAG00000033497,3.32204937635748,-0.587102283147925,0.991368249769625,5.79306186382885,4.17175282976077,-2.17427510636876,-3.66930985820583,-4.54591674336763,-2.30121363568231,-0.959275251883109,1.68829359368531,-2.2501556409175,-1.14032970313368,-3.3284354739342,-2.6283253709616,4.4869399794077,5.35396452811578,2.34893150352255,1.14285883486191,5.00750446530646
ENSFCAG00000041612,0.119066666494253,-0.0334026213732872,-0.674872212450836,-0.221638286634137,-0.83273487520461,4.67992534664726,7.0381751507858,4.01985680512618,6.62273958015323,6.07814851578579,3.49648539849527,6.82645337032659,7.47290683832172,6.79623610170899,7.76757449377994,1.72386760662667,0.257648124232261,6.9436238520037,0.978575551350952,-0.726898542848374
ENSFCAG00000027673,1.34495383906977,1.53487107551633,2.09001987369956,-2.20153807407195,-0.83273487520461,6.46308124486394,6.63308168468866,6.09275595733768,7.08809554412282,4.20040802422862,6.45853826515904,4.68344852958913,5.71333226791855,5.21972557933528,5.72853415494336,-2.70527201556513,-0.394227612820807,3.05902960145036,3.04071215853276,-2.57722057407105
ENSFCAG00000023714,4.21228106586544,3.16520395755633,5.66899651793192,2.94954113238434,-4.54591674336763,-4.54591674336763,-3.66930985820583,-4.54591674336763,2.97945048964617,-0.608745102935964,-2.67687991767183,0.329295149534626,-1.01525607680394,-0.357654331161185,0.0753909894938601,-3.35003357092415,-4.0184273090394,-4.54591674336763,-3.0346842732142,-3.24897713830507
ENSFCAG00000010607,-0.785309933012415,0.724115556597898,-2.07499876212057,-4.54591674336763,-2.21293896344942,4.08185626668373,5.46860623734426,2.59169839632658,3.64722842343355,4.22970917803257,3.48189446129233,4.89098826553573,4.54459578876978,4.50709010081903,3.62658331677821,-0.748021522812476,-4.54591674336763,2.2188411019617,1.17695816225564,-3.24897713830507
ENSFCAG00000023450,1.72199720600266,4.98665258179966,6.0483592225677,3.2166716925455,-4.54591674336763,-2.62618337000507,-3.66930985820583,-4.54591674336763,2.80316963910074,-2.86658541203155,1.0614713462544,1.03668607817044,1.2031782975147,1.17356103706124,2.65219127286466,-0.109381452838407,0.564605975662077,-4.54591674336763,-3.38648797514903,-3.24897713830507
ENSFCAG00000045130,1.21345996125589,-0.195448172341409,-0.403405062699114,-2.65102363687311,-2.21293896344942,6.57550346858729,4.70393096416083,3.13279526136652,3.75379148597909,4.85529682290679,2.12381414463975,4.97784977023082,3.51390098557079,3.21590586573401,6.25420205439858,4.23083948359528,-4.0184273090394,1.95845770043153,2.67962432899897,-4.54591674336763
ENSFCAG00000043548,2.69158049793895,0.630476449315723,-4.54591674336763,1.59021469536251,1.87711155050722,2.74116642838743,2.64031626127401,1.63123985175492,-1.96435799353492,3.64820134286311,-4.54591674336763,3.82653895418898,4.00960639379479,4.0589823159565,3.28317369031494,-1.04424803023777,-4.0184273090394,-4.54591674336763,2.13749055817536,-4.54591674336763
ENSFCAG00000001750,5.41897622565753,2.40198244641962,3.0937479375028,5.04620515414211,4.40154476043366,-1.9922663184728,-3.12794063009759,-4.54591674336763,0.0795197047272992,0.947727206998343,3.19035596056457,-4.54591674336763,2.65252574748574,-1.38363855285873,-0.192210545878173,4.76132195204454,4.39876719628707,4.15206356979632,1.62274848415834,5.47630081884469
ENSFCAG00000031245,6.1122830254937,5.11752229563097,7.43064083837324,5.60920205419181,10.192661966439,1.10965491514805,-0.0389244718978083,-0.228849681586924,-1.96435799353492,5.02993818256829,0.236956345458094,5.14755698795076,4.43103101648542,0.0106270109643658,3.62658331677821,-0.109381452838407,0.088479507658455,1.39151930342421,-1.1037007596316,1.47891549210599
ENSFCAG00000033144,3.56105359389584,3.82914694189696,5.7195807321274,4.21334606935397,2.00689332516015,-4.54591674336763,-3.66930985820583,-4.54591674336763,2.6643444619303,1.08231687032293,-1.00842870693848,1.81401179807955,2.30213734945432,0.755550578537354,2.05158716133459,1.74780349576193,-4.54591674336763,-4.54591674336763,-1.27750814108688,-1.49535314335414
ENSFCAG00000000553,5.13215682215369,4.78140930407419,6.8357922463061,3.82630286272553,-1.3637195219417,-2.91940823672015,-1.60323040900076,-3.75666180251424,3.66554455421454,2.84993779930993,-2.67687991767183,2.77905385936404,-1.01525607680394,-1.00946211505957,-0.00841294390021901,-0.393647834662539,0.96451626128656,-4.54591674336763,-2.31292787823049,-2.12066872934933
ENSFCAG00000002054,4.63568794904825,3.78636952616774,3.89013384249033,4.65447174130768,9.81058126640067,-1.83066854351399,-0.332018068603564,-0.804008706289678,0.569056592750782,4.85529682290679,1.0614713462544,2.56108618323334,6.35404995240998,0.303756331423235,2.90215719889777,2.00776968197036,-3.63300837800763,-2.71190457555777,-0.2601191211046,0.43586711032931
ENSFCAG00000029292,2.74698124870984,1.79434868500548,4.24121707348243,1.44357918905806,1.57620760177099,7.96484185011053,7.41769614787232,5.93336639596126,8.38175153693318,7.99693847359187,6.02498616241045,7.11784258518256,7.76979285621058,0.235866607448029,7.70275900499584,-1.41744158638527,0.921983164311009,2.81070931151906,4.97577272391209,-0.88410230635794
ENSFCAG00000001011,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,2.93907529418259,2.27465746666894,-1.26226444995275,2.1608432813541,3.71706349268003,-1.38263399302907,2.1081221028288,2.70800592303147,0.0106270109643658,3.33509971348118,-1.41744158638527,-4.54591674336763,-4.54591674336763,-2.75207105812531,-4.54591674336763
ENSFCAG00000041542,6.36944310479839,5.22754266984309,6.23628609337202,5.29316848622768,-2.21293896344942,-0.944918554653431,-1.60323040900076,-3.75666180251424,3.99979337604821,3.63730924270855,-1.8892436261229,4.12181910533854,0.788501069744361,0.235866607448029,1.00361832548702,-0.292539777229878,1.25461861288959,1.45067911133292,-0.455235549351209,-4.54591674336763
ENSFCAG00000006507,5.83870874872552,4.14492418467324,5.53821773209367,8.80321910496223,7.39306217805886,-0.239301883146025,-0.149123818112551,-0.228849681586924,5.38073932026505,4.40369410562498,6.60711359126786,-0.990977220152689,5.94167697382166,3.49535885797891,0.612903948360208,8.29858778988337,8.24497183734082,6.54941066533975,5.1218772150546,9.25375927612412
ENSFCAG00000038433,-0.209657559186741,2.54997774283811,-1.00954256943029,-4.54591674336763,-4.54591674336763,4.93863941294353,4.71576940099303,3.63080479014679,4.67521206362447,4.02766261914092,2.65285970670464,3.59634009511971,3.5897056131864,5.9778394914526,4.80681247893602,-0.393647834662539,-1.79350153568807,1.12715356649393,1.52022407539117,-3.24897713830507
ENSFCAG00000041659,-4.54591674336763,-3.40025581328832,-4.54591674336763,-4.54591674336763,-4.54591674336763,3.19044635654951,2.56378356347331,-1.15822850414906,1.15743522235245,0.875410911359699,1.96501562877603,1.8646242627817,2.72603511421864,2.15980545576051,2.95842292619246,-4.54591674336763,-4.54591674336763,-4.54591674336763,-3.0346842732142,-4.54591674336763
ENSFCAG00000042227,9.47655498479484,9.13861819931105,8.5902082008774,9.86514273813546,8.03131455680098,1.49228021990896,1.22246147873728,0.83876090327201,7.09374254428615,5.30234343017417,9.57317903606434,2.21601424474773,7.35475915826216,3.11558618589566,3.03368114399813,8.08178767925363,10.3316021397128,8.91759394499135,7.34989848421986,9.32143161893359
ENSFCAG00000043819,3.48976638239802,2.83872912352576,7.10473000894336,-0.126911775060094,1.57620760177099,-3.78388025510393,-2.17289229365084,-3.24939268726918,-2.30121363568231,1.34584411917201,-1.8892436261229,1.7615589944375,4.20544856808753,-1.18445341303614,3.63351203671689,-1.92219005874899,-4.0184273090394,-4.54591674336763,-2.13505633254247,-3.24897713830507
ENSFCAG00000024716,-2.31563916139262,1.61038946188252,-1.44607050409024,-4.54591674336763,-4.54591674336763,4.09700447972583,5.27148908602824,1.04898446305688,2.17795684164855,4.63208477118759,4.25719689501484,4.29173525069968,4.80422204031759,5.06693010938816,3.65410075009285,0.127987609100567,0.721641028801872,3.95672955462087,1.62274848415834,-3.24897713830507
ENSFCAG00000022071,3.11128016227653,3.38899721207701,4.23626208177143,0.199856794108912,-2.21293896344942,6.28879181684288,4.82363926504546,4.27111906468836,5.18936128476733,5.1069642006729,5.69256352012535,5.65734136708817,5.09004338471589,4.59439316183435,6.3851807542942,-3.35003357092415,-0.0457830031800949,3.22918730887984,4.18253291689221,-4.54591674336763
ENSFCAG00000027946,3.62159182368741,4.00268246238095,3.74418914936339,3.49507492684311,-4.54591674336763,-1.9922663184728,-1.31932813207483,-3.75666180251424,1.78989830218049,0.759649195091047,-4.54591674336763,1.63120106978265,-1.78927482973319,-3.3284354739342,-1.83313699703518,-4.54591674336763,-4.54591674336763,-4.54591674336763,-3.38648797514903,-4.54591674336763
ENSFCAG00000013281,6.61997940252983,6.28933377872029,6.852888302356,7.87895948283369,8.49042174294302,-2.38260670000454,-0.207549736945384,-3.75666180251424,4.69911796705588,2.00124583368043,3.24322272635385,3.88491798527843,4.38354595179066,1.17356103706124,0.15459297854047,3.13324201447288,4.16952274179745,3.78921293201864,2.24587625009971,5.5890252322988
ENSFCAG00000042196,3.59918662029241,1.99553729018612,3.33532873118599,0.339116471500457,5.77279300320426,-1.43243109342358,-4.54591674336763,-0.282540982427514,-3.378260016676,3.38723577251397,-1.00842870693848,3.07967530688415,5.2941623753883,-0.58434508611672,1.98813384684834,-1.41744158638527,-3.63300837800763,-4.54591674336763,-3.0346842732142,-2.57722057407105
ENSFCAG00000029653,6.08230704062187,5.50323802408619,7.9271546202232,4.97857484287945,2.28793961488827,-1.43243109342358,-1.76931501656312,-4.54591674336763,2.87838171520504,-0.165661591788383,-0.711566427924353,1.79673856134838,0.525754816354835,-0.712617954272586,1.70208261600149,-1.41744158638527,0.409045824128042,-3.3552159076495,-0.35438129549593,-1.49535314335414
ENSFCAG00000030030,0.955742460053863,1.31172365839194,1.56593806648564,3.64354724870382,-4.54591674336763,-4.54591674336763,-3.12794063009759,-3.24939268726918,4.11089516922087,1.47380844738309,-4.54591674336763,3.44379502212486,0.396633859871381,-1.8901950657808,0.15459297854047,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763
ENSFCAG00000045760,3.23753471037333,3.49242354884202,3.70168307446656,2.97111687062465,-4.54591674336763,-4.54591674336763,0.488385896148517,-4.54591674336763,2.1608432813541,2.83094319106752,0.491229764694549,3.55070111723045,1.78778043673746,-0.712617954272586,1.64836471978366,-3.35003357092415,-4.54591674336763,2.92984725680814,0.630412244782529,-4.54591674336763
ENSFCAG00000000315,4.8921779092823,5.64616096989871,5.45536003211393,4.92430481786667,-4.54591674336763,4.6511360947664,5.22668534321834,4.30564192411078,5.12242814660448,4.77309838499719,4.5010008730781,5.47253987358182,4.39204004592105,3.95197435752352,3.97095022629718,-1.21881118010273,-4.0184273090394,1.5351048174546,1.61032435714175,-1.77439359559508
ENSFCAG00000041006,4.46032996868846,1.95748168137658,5.33305471848344,2.35221992321114,-4.54591674336763,-4.54591674336763,-4.54591674336763,-3.24939268726918,-1.96435799353492,-4.54591674336763,-4.54591674336763,-3.56221541232637,-1.78927482973319,-0.0730091506108076,-0.649684640200665,-4.54591674336763,-4.54591674336763,-3.3552159076495,-4.54591674336763,-4.54591674336763
ENSFCAG00000015081,9.1013242130403,8.64096045462134,8.08016971120079,10.4922552985234,9.27412874975705,1.76940962261597,0.816219749067151,1.11276198684884,6.14675049235097,4.13222003893394,7.43565005028481,1.55105631824787,6.11673149969257,4.24747482076326,2.89063585145381,9.04486397565822,8.66918515678451,8.68909408813392,7.19757414361479,10.169791923249
ENSFCAG00000030632,-2.8609429690501,2.20492782205492,1.08253471998868,-4.54591674336763,-1.3637195219417,4.05366456891164,4.99858090263775,3.32006375454851,0.669276139502956,5.45591299860285,4.42676298709319,-4.54591674336763,4.55471926027748,4.50348565455281,4.50823259627489,1.13618346731367,2.05740203303794,6.09371028795894,-0.2601191211046,0.43586711032931
ENSFCAG00000003424,3.32204937635748,2.52417427129435,6.43532905888949,2.14002912174115,4.66998269750467,-2.91940823672015,-2.17289229365084,-4.54591674336763,-0.157489977816303,2.26454092591067,-1.38263399302907,2.66944532810686,4.04952836051774,0.849403797284717,3.22930872179991,-3.35003357092415,-0.80609858746997,-3.3552159076495,-2.75207105812531,-3.24897713830507
ENSFCAG00000007746,7.69290802792415,6.19333798188909,10.1260137973472,7.56943826998118,11.4861038994493,2.70207314686097,2.16379355146176,1.70206238268504,1.91764956907047,6.40391599051573,1.21051214459942,7.34240531910641,7.58365286862888,1.68717778944366,6.68940573954095,2.60080649388828,1.66029823595562,2.37970043498425,1.75278646575441,2.21992641710908
ENSFCAG00000003636,-0.157857453035382,2.98777233628519,0.73453370775788,-0.32302430492365,0.959430072803473,7.92825614719169,8.53798860196393,7.10477341641854,7.25564205550931,9.43978115630245,6.50798326924051,8.01772776547181,8.05117626735576,7.80367268635542,7.79371226077095,3.00007046285336,1.89096502158657,6.15391272662443,5.33413388723735,2.99361455782332
ENSFCAG00000040793,-2.31563916139262,2.20492782205492,-3.21555638506472,-4.54591674336763,-4.54591674336763,2.77922827156039,2.7670916021167,2.11926394811248,2.14352427684818,2.26454092591067,2.08572293275388,3.49288530507961,2.36101085257658,1.73714236581322,1.00361832548702,-4.54591674336763,-4.54591674336763,-4.54591674336763,0.93938073538033,-4.54591674336763
ENSFCAG00000012912,6.17042880903285,6.57110362979337,6.51215569343223,5.13967415165071,2.96765220123056,-2.91940823672015,0.661594858458879,-3.24939268726918,5.02412359318876,3.22937534847152,0.236956345458094,4.63810126686915,3.08153658870951,1.49726997127386,1.56384058583643,-1.64785326910815,0.892914757518135,0.190294152744207,-0.948599267034551,-3.24897713830507
ENSFCAG00000039168,5.8529823424536,4.72022477623276,3.38989314726754,9.31968549760635,8.91302516512159,1.0064685100691,1.40901917451184,-1.26226444995275,1.72151377902165,2.26454092591067,6.2134178141697,1.00695282626871,1.90320220593674,1.27851916959226,1.16534363006552,6.16756030184471,8.62588154317186,6.19989789723057,5.91732575100103,8.76403254304602
ENSFCAG00000015796,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,6.16727511949029,-0.0929722122991935,-4.54591674336763,1.38080219662077,0.172836083081563,0.236956345458094,0.280423633049157,4.02788980071805,0.164623716845102,0.667933389779001,-3.35003357092415,-4.54591674336763,-3.3552159076495,-4.54591674336763,-2.57722057407105
ENSFCAG00000042507,2.39476687888726,0.581274515690235,3.79898330030168,0.97332885215364,4.36569885495338,-4.54591674336763,-4.54591674336763,-4.54591674336763,-3.378260016676,-0.716395094178446,-4.54591674336763,0.707551877092253,2.47200627816783,-0.466551790162751,1.75387195213232,-1.64785326910815,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763
ENSFCAG00000015523,1.3804226378388,0.365745686095507,3.77184634724676,1.79764838588141,5.46363589003763,-3.28784071043599,-3.12794063009759,-3.24939268726918,-2.74147883013384,-0.0206028412550506,-4.54591674336763,-0.990977220152689,3.68033838866232,1.02056763775325,2.47837173860171,-4.54591674336763,-4.0184273090394,-4.54591674336763,-2.31292787823049,-4.54591674336763
ENSFCAG00000041480,-1.92084746658364,0.365745686095507,-1.72653076353886,-1.35106808906757,-2.21293896344942,3.74618115737232,4.4007983365437,3.25560040692053,4.73713952554844,4.08088832944483,2.36553374028221,4.09733778427401,3.82537015182286,7.00310384922774,4.2844069985777,-3.35003357092415,-0.713780162902195,1.58876308770704,-0.0882748808775273,-4.54591674336763
ENSFCAG00000026961,3.10599273512456,2.4979008713806,4.71720028562725,3.60955761852057,-4.54591674336763,-2.91940823672015,-4.54591674336763,-3.75666180251424,2.07209114529925,1.01659096105607,-4.54591674336763,0.779660212136373,-0.601476778632908,0.303756331423235,-0.521016559026026,-4.54591674336763,-4.54591674336763,-4.54591674336763,-3.0346842732142,-3.24897713830507
ENSFCAG00000008594,-2.10478095849997,1.01094293270211,-1.72653076353886,-1.35106808906757,-0.140454495187082,2.39400907097226,5.00823972909141,0.331782741175691,3.64722842343355,0.495874829581252,4.77080080757022,1.66966342928372,3.96095588801954,3.85347898431668,7.3975866023783,7.86672209437626,7.44035058832325,5.77866143555671,6.27159004778636,6.23876392606575
ENSFCAG00000000533,2.29606982745213,1.976634961656,4.09012616360212,0.582822178487274,4.7920413117957,-4.54591674336763,-4.54591674336763,-4.54591674336763,-1.26418043531035,-1.09799691742205,-4.54591674336763,0.177414767586941,1.39568825044331,0.655164361591372,1.56384058583643,-2.70527201556513,-4.54591674336763,-4.54591674336763,-3.8527355071373,-4.54591674336763
ENSFCAG00000008129,1.90361945829854,5.20335693762994,2.72068367044292,-1.5829309004135,-1.3637195219417,6.69646676446582,6.63982885022601,7.12778766857777,6.87508402195444,5.81368530206885,6.65504933448005,6.89906957344887,6.62778761472836,8.28041077877915,7.41427867664243,0.565202532254605,1.37512725078824,3.31924193791252,3.30249512800549,-0.726898542848374
ENSFCAG00000026553,-2.56267903107496,-4.54591674336763,-3.21555638506472,-4.54591674336763,-4.54591674336763,4.12683193121652,3.3865408661558,2.40051623655623,3.43585586683735,4.90154783253387,2.08572293275388,3.805103247706,3.25918813586289,2.67755627356985,4.61009851198919,2.44847434204791,1.66029823595562,-0.402338154812146,0.978575551350952,1.92045368925846
ENSFCAG00000010981,4.28894211407964,4.35710650369053,2.9797859389064,4.78506802565829,4.492995392731,-1.83066854351399,-4.54591674336763,-1.15822850414906,0.850974058339848,-2.44017428374766,3.37540442013768,-1.98822189385789,1.87115594924346,-0.853418755233913,-0.947590627373648,5.06979770389025,5.05177629225431,4.3592392853872,3.23935106409408,6.68949655840738
ENSFCAG00000005828,7.18229884675454,9.13888389329358,10.4656196415491,7.50710983106096,-0.140454495187082,5.05180379905636,4.66578855250161,3.5940343677247,7.61655408797413,8.14438339151837,5.19871909817004,7.27383815659727,6.01224804610056,4.19927161505105,6.58157722544094,0.766077032812845,0.280273624734421,2.09451582574976,2.66167426158072,-0.45609811547267
ENSFCAG00000001899,3.53374778793875,0.973296854271462,5.61466613350451,3.386862023358,7.2496478014123,-0.344512593713946,-2.42682361945512,-3.75666180251424,-4.54591674336763,0.0468000765627733,-1.00842870693848,2.12205819898309,3.45566482065446,0.430643385379972,2.09239010104294,-2.26123950621352,-1.24896408185683,0.0442929322636164,-3.0346842732142,-3.24897713830507
ENSFCAG00000004720,6.60272014947215,5.9449290640837,2.64792259331272,6.00661519117152,5.99632700264083,-1.83066854351399,-0.97682971081848,-2.87482938867957,-2.74147883013384,-2.11146480339326,0.369687745792557,-1.98822189385789,0.0975098041771601,-0.466551790162751,1.16534363006552,2.35806419749976,1.8232435352986,1.66568451181262,4.94888839333891,4.42210310254926
ENSFCAG00000028455,-1.13994744568303,1.6586246555359,-1.44607050409024,-2.65102363687311,-0.445463027560416,6.40644777240096,6.59833144313014,4.00592766170637,4.69317852555222,6.19510362718768,4.80636953655796,6.45748908292826,6.42129450357681,5.61999482728,4.8901733935585,1.37006090996369,2.2925888063769,5.43850146621867,1.78630754056379,-2.12066872934933
ENSFCAG00000035688,2.16999363301072,0.678055583419896,4.15457641918232,-0.0380235782549877,4.10084279431606,-3.78388025510393,-4.54591674336763,-3.75666180251424,-4.54591674336763,0.718901525302007,-4.54591674336763,2.13586096264672,3.4228801004772,-1.38363855285873,1.72820966090855,-4.54591674336763,-3.07828528362698,-4.54591674336763,-2.13505633254247,-3.24897713830507
ENSFCAG00000031525,4.43946193585531,4.22318850119547,6.13476902580312,4.7728348700747,-2.21293896344942,-0.864466584179327,-1.08221275326908,-3.75666180251424,3.09206996551222,0.799277524725806,-2.67687991767183,0.945582302151,-2.27126476291415,0.430643385379972,0.555691966493012,-4.54591674336763,-1.01060428325644,-4.54591674336763,-1.83406868499725,-2.57722057407105
ENSFCAG00000014805,3.23753471037333,2.91020230878255,4.95894124863525,3.11373579846527,-4.54591674336763,-3.28784071043599,-4.54591674336763,-3.75666180251424,1.49445389760048,1.11409002347054,-4.54591674336763,-0.0536973920771519,-2.27126476291415,-3.3284354739342,-0.790961830108693,-1.64785326910815,-4.54591674336763,-4.54591674336763,-3.38648797514903,-4.54591674336763
ENSFCAG00000022639,-2.8609429690501,-0.704223213267948,2.19589853649022,3.269869346324,-4.54591674336763,-2.91940823672015,-3.66930985820583,-4.54591674336763,-0.246014323647524,-2.86658541203155,1.58285180476588,-4.54591674336763,-0.793582493160195,-0.712617954272586,-0.192210545878173,4.46905249994597,3.48196490401856,3.18631815504153,1.78630754056379,5.43321288112298
ENSFCAG00000015010,0.979067095820546,-0.378025354455381,2.06787870480353,-0.32302430492365,4.15784690876245,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,2.09975267205718,-4.54591674336763,2.2289506337834,2.82972037104865,-0.853418755233913,0.77206926773896,-4.54591674336763,-4.0184273090394,-4.54591674336763,-4.54591674336763,-4.54591674336763
ENSFCAG00000042149,0.551280343949217,0.894922964227536,-0.832524643882074,-3.30745262729542,-0.445463027560416,2.73472400356887,6.33989364345167,3.72564374462107,6.29529403393552,6.66079077826075,2.75347710253658,6.51208893859997,6.39336205854327,6.45554374126361,6.92718525690696,2.40397737654717,0.508218139572961,4.97503150425727,1.71846796247237,-1.26163558681136
ENSFCAG00000005899,-1.92084746658364,0.854079334464931,-0.674872212450836,-1.85932916955494,-0.140454495187082,8.37697618018449,4.94929229725762,3.7625627905062,5.04759011116759,7.00805489350304,4.50821880423573,4.05074003275053,6.25586149555848,4.9420106246233,5.78407688955796,-0.292539777229878,0.32448717269685,3.64469010755718,1.12550209249125,-1.26163558681136
ENSFCAG00000001859,9.88924821141791,9.28995917294767,9.44279236204706,9.16446304841411,7.53161110217251,-0.788265040239241,1.15449992995782,0.592592285934276,5.50121058779491,4.32102548021935,1.73825868158675,5.50879299836653,5.63915579617333,3.69817146950173,2.39927411837985,1.92621061687637,2.03761758588065,2.89831849376337,5.10093821571908,4.60702142025681
ENSFCAG00000028244,-3.23738286191125,-0.283850480647085,-3.21555638506472,-4.54591674336763,-1.3637195219417,5.10397331189702,4.92400180003262,3.17324164136566,4.97601344724553,4.88552809602637,2.75347710253658,4.11486672974255,4.43651611769999,4.91241609008273,6.52308355146333,2.67758093224973,0.907522170944835,2.23575852208522,2.37633753036291,1.37865624289791
ENSFCAG00000029469,3.89118571007149,3.59513852779136,4.3824659746008,2.17763297449068,-4.54591674336763,-1.83066854351399,-4.54591674336763,-4.54591674336763,-0.157489977816303,-0.716395094178446,-4.54591674336763,-0.406934332160902,0.0975098041771601,0.755550578537354,1.41093435975442,-4.54591674336763,-4.0184273090394,-4.54591674336763,-0.948599267034551,-4.54591674336763
ENSFCAG00000046345,-4.54591674336763,-0.378025354455381,-3.21555638506472,-4.54591674336763,-4.54591674336763,2.70866270181917,2.81190030262868,2.34848198916886,3.82613549385887,2.41242141207267,1.92242620145798,2.53006439915066,2.69890612666045,4.00392134580741,2.29825089567869,-1.04424803023777,-4.54591674336763,-0.511029119723731,-2.75207105812531,-3.24897713830507
ENSFCAG00000015120,3.27570925563512,4.01662952492711,4.87535697896006,4.244687308775,1.73449036695752,-3.78388025510393,-3.66930985820583,-1.15822850414906,1.32043244473465,2.1311482623502,-4.54591674336763,1.00695282626871,-1.59770546243388,-0.853418755233913,0.555691966493012,-4.54591674336763,-4.54591674336763,-3.3552159076495,-2.75207105812531,-2.12066872934933
ENSFCAG00000008557,3.22295475126684,4.58323956092991,5.86951233049573,5.51869743626196,2.76241546384464,-3.28784071043599,-4.54591674336763,-2.87482938867957,1.72151377902165,-2.86658541203155,2.62656934218596,-0.990977220152689,-0.017773577277969,-0.161793886367163,0.612903948360208,3.24677854531057,-0.290554594458329,5.26601215110859,2.99365660081537,4.53897254196332
ENSFCAG00000028967,0.883416838304894,0.768750385719434,-0.403405062699114,4.16267725109012,-4.54591674336763,-2.91940823672015,-1.31932813207483,-3.75666180251424,1.74467065670774,0.875410911359699,3.9636421968511,-1.76661617178785,1.1507509122313,0.0106270109643658,0.869191853460128,5.57021975268308,5.23304792993713,3.81758212239716,5.11968736660787,6.04929638078908
ENSFCAG00000002893,-4.54591674336763,-2.33259311354374,-3.21555638506472,-4.54591674336763,-4.54591674336763,2.60651223518722,2.41681375784616,-4.54591674336763,-0.934958423613849,2.84993779930993,-0.255329876807503,1.83108066859801,4.02788980071805,2.85774539013707,1.1265799749598,-3.35003357092415,-4.0184273090394,-4.54591674336763,-3.0346842732142,-4.54591674336763
ENSFCAG00000037339,9.98024193761734,9.44034847991341,9.30257986681555,9.20358111683132,7.97294702065037,1.04863275555315,1.9796770925365,2.66444008021872,7.62866352435084,4.88782754947603,8.24068698143755,2.94504183671488,9.21900887228322,5.9856115734338,2.00959654290052,9.98666566659249,8.67932891926202,8.02440799730276,6.29069484038918,11.4156556906118
ENSFCAG00000002068,6.35224057231614,3.7754740049131,5.67450187203691,8.3358529480519,7.38711443006466,-1.55336070790165,-0.618695037968154,-1.15822850414906,3.39984104855303,2.54654310896667,5.58403335770998,-0.990977220152689,5.57470333277883,2.00526497459834,1.44283960076277,6.48754067445237,7.03570141063294,5.3225339453111,4.69902175098803,7.62363305385342
ENSFCAG00000026788,-1.75773469956124,-0.378025354455381,-0.832524643882074,-4.54591674336763,-4.54591674336763,4.38104990790076,4.02291926575736,2.20954125067255,2.73542623547104,5.1987273196503,3.74889042481008,5.73080216405752,2.89492255725777,0.849403797284717,1.9663470263995,-1.64785326910815,0.721641028801872,1.87453159792204,1.94313892948971,-4.54591674336763
ENSFCAG00000044090,3.01864715116021,2.17207245412926,4.59478927442742,2.49310451690029,-4.54591674336763,-3.78388025510393,-3.66930985820583,-4.54591674336763,1.62498009861659,-0.832730036742738,-4.54591674336763,-0.184804765021326,-4.54591674336763,-1.38363855285873,-0.402890106552931,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763,-4.54591674336763
ENSFCAG00000044659,-0.0595237226061624,-0.587102283147925,1.43367070294331,-3.30745262729542,-4.54591674336763,4.32639878154848,2.75184066944136,2.576699348547,2.63985037175637,2.34707549063174,2.80127107132656,2.96837144981167,3.6381159196751,6.21669700670379,0.667933389779001,-3.35003357092415,-4.0184273090394,0.933366368958273,2.18852825502409,-4.54591674336763
